Halaman,Judul,Tautan,Penulis,Tahun,Sitasi,Institusi
5752,Modul Praktikum Komputer Bisnis Microsoft Word dan Microsoft Excel,https://scholar.google.com/scholar?q=+intitle:'Modul Praktikum Komputer Bisnis Microsoft Word dan Microsoft Excel',"NM Dede Yusuf, Nurul Alfiah",2021,0,
5752,Hubungan antara indeks massa tubuh dan aktivitas fisik dengan kejadian hipertensi pada karyawan di Universitas Malahayati Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Hubungan antara indeks massa tubuh dan aktivitas fisik dengan kejadian hipertensi pada karyawan di Universitas Malahayati Bandar Lampung',"D Fitriani, AF Hutasuhut, R Riansyah
Mahesa: Malahayati Health Student Journal. E-ISSN, 2746-3486, 2022",2022,6,"Mahesa: Malahayati Health Student Journal. E-ISSN, 2746-3486, 2022"
5752,"Mubarokah, Laila (2020) Pengaruh pemberian Teh Hijau (Camellia sinensis) Terhadap Penurunan Tekanan Darah Pada Lansia di desa Betro. undergraduate thesis, Universitas …","https://scholar.google.com/scholar?q=+intitle:'Mubarokah, Laila (2020) Pengaruh pemberian Teh Hijau (Camellia sinensis) Terhadap Penurunan Tekanan Darah Pada Lansia di desa Betro. undergraduate thesis, Universitas …'","L Mubarokah
University of Muhammadiyah Gresik",2020,0,University of Muhammadiyah Gresik
5752,Implementasi Program Agama Keagamaan dan Pendalaman Kitab-Kitab (AKPK) Siswa di SMPN 1 Darangdan,https://scholar.google.com/scholar?q=+intitle:'Implementasi Program Agama Keagamaan dan Pendalaman Kitab-Kitab (AKPK) Siswa di SMPN 1 Darangdan',"N Hanafi, D Surana, N Taja
Bandung Conference Series: Islamic Education 4 (1), 7-13, 2024",2024,0,"Bandung Conference Series: Islamic Education 4 (1), 7-13, 2024"
5752,PENATAAN ULANG KEBIJAKAN PENANAMAN MODAL ASING DI INDONESIAMENUJU RAKYAT SEJAHTERA YANG BERKEADILAN SOS,https://scholar.google.com/scholar?q=+intitle:'PENATAAN ULANG KEBIJAKAN PENANAMAN MODAL ASING DI INDONESIAMENUJU RAKYAT SEJAHTERA YANG BERKEADILAN SOS',"A Rochman
Hukum dan Keadilan 11 (1), 9-30, 2024",2024,0,"Hukum dan Keadilan 11 (1), 9-30, 2024"
5752,Menentukan posisi tap pada transformator distribusi berdasarkan jatuh tegangan pada penyulang rasamala Gardu Induk Kebon Jeruk,https://scholar.google.com/scholar?q=+intitle:'Menentukan posisi tap pada transformator distribusi berdasarkan jatuh tegangan pada penyulang rasamala Gardu Induk Kebon Jeruk',"RSP Muslim
STT PLN, 2018",2018,0,"STT PLN, 2018"
5752,INTER-QUARTILE RANGE APPROACH TO LENGTH–INTERVAL ADJUSTMENT OF ENROLLMENT DATA IN FUZZY TIME SERIES FORECASTING,https://scholar.google.com/scholar?q=+intitle:'INTER-QUARTILE RANGE APPROACH TO LENGTH–INTERVAL ADJUSTMENT OF ENROLLMENT DATA IN FUZZY TIME SERIES FORECASTING',"Z Ismail, R Efendi, MM Deris
International Journal of Computational Intelligence and Applications 12 (03 …",2013,7,International Journal of Computational Intelligence and Applications 12 (03 …
5752,Kinerja belanja modal Provinsi Riau: Struktur rasio dan tren,https://scholar.google.com/scholar?q=+intitle:'Kinerja belanja modal Provinsi Riau: Struktur rasio dan tren',"I Mustaqim, T Taryono
SOROT 14 (2), 61-69",0000,0,"SOROT 14 (2), 61-69"
5752,Analisis Mutu Pelayanan Fisioterapi di Instalasi Rehabilihatasi Medik Rumah Sakit Jiwa Sambang Lihum Provinsi Kalimantan Selatan,https://scholar.google.com/scholar?q=+intitle:'Analisis Mutu Pelayanan Fisioterapi di Instalasi Rehabilihatasi Medik Rumah Sakit Jiwa Sambang Lihum Provinsi Kalimantan Selatan',"E Handayani
Health Research Journal Of Indonesia 2 (1), 9-14, 2023",2023,1,"Health Research Journal Of Indonesia 2 (1), 9-14, 2023"
5752,Opus Caritatis Pax: In Memoriam P. Servulus Isaak SVD,https://scholar.google.com/scholar?q=+intitle:'Opus Caritatis Pax: In Memoriam P. Servulus Isaak SVD',"KT Deki
www.kanisiusdeki.com, 2021",2021,0,"www.kanisiusdeki.com, 2021"
5753,Studi Pemanfaatan Bentonit Untuk Penjernih Minyak Atsiri Daun Cengkeh (Kajian Waktu Reaksi dan Konsentrasi Bentonit),https://scholar.google.com/scholar?q=+intitle:'Studi Pemanfaatan Bentonit Untuk Penjernih Minyak Atsiri Daun Cengkeh (Kajian Waktu Reaksi dan Konsentrasi Bentonit)',"AR Rahmawati
Universitas Brawijaya",2011,0,Universitas Brawijaya
5753,Daya antibakteri ekstrak daun dan buah murbei (Morus alba L.) terhadap Staphylococcus aureus dan Shigella dysenteriae,https://scholar.google.com/scholar?q=+intitle:'Daya antibakteri ekstrak daun dan buah murbei (Morus alba L.) terhadap Staphylococcus aureus dan Shigella dysenteriae',"US Hastuti, A Oktantia, HN Khasanah
Proceeding Biology Education Conference: Biology, Science, Enviromental, and …, 2012",2012,10,"Proceeding Biology Education Conference: Biology, Science, Enviromental, and …, 2012"
5753,"Scope of E-Commerce use, innovation capability, and performance: Food sector MSMEs in Indonesia","https://scholar.google.com/scholar?q=+intitle:'Scope of E-Commerce use, innovation capability, and performance: Food sector MSMEs in Indonesia'","LI Wijaya, Z Zunairoh, M Izharuddin, A Rianawati
Journal of Open Innovation: Technology, Market, and Complexity 11 (1), 100459, 2025",2025,3,"Journal of Open Innovation: Technology, Market, and Complexity 11 (1), 100459, 2025"
5753,The influence of color and light intensity on the growth of broiler,https://scholar.google.com/scholar?q=+intitle:'The influence of color and light intensity on the growth of broiler',"M Anwar, J Purba",1979,0,
5753,"VizieR Online Data Catalog: SuGOHI VI. List up to 2020 (Sonnenfeld+, 2020)","https://scholar.google.com/scholar?q=+intitle:'VizieR Online Data Catalog: SuGOHI VI. List up to 2020 (Sonnenfeld+, 2020)'","A Sonnenfeld, A Verma, A More, E Beaten, C MacMillan, KC Wong, ...
VizieR Online Data Catalog 364, J/A+ A/642/A148, 2020",2020,1,"VizieR Online Data Catalog 364, J/A+ A/642/A148, 2020"
5753,Budaya Bermukim Masyarakat Jawa,https://scholar.google.com/scholar?q=+intitle:'Budaya Bermukim Masyarakat Jawa',"A Ronald
Sinektika: Jurnal Arsitektur 1 (1), 180-188",2015,3,"Sinektika: Jurnal Arsitektur 1 (1), 180-188"
5753,ANALISIS KEPUASAN KERJA PERAWAT DI RUMAH SAKIT,https://scholar.google.com/scholar?q=+intitle:'ANALISIS KEPUASAN KERJA PERAWAT DI RUMAH SAKIT',"A Nofiani, NS Murni, A Wahyudi
Jurnal'Aisyiyah Medika 10 (1), 2025",2025,0,"Jurnal'Aisyiyah Medika 10 (1), 2025"
5753,Operable gastro-oesophageal junctional adenocarcinoma: Where to next?,https://scholar.google.com/scholar?q=+intitle:'Operable gastro-oesophageal junctional adenocarcinoma: Where to next?',"EC Smyth, D Cunningham
World Journal of Gastrointestinal Oncology 6 (6), 145, 2014",2014,2,"World Journal of Gastrointestinal Oncology 6 (6), 145, 2014"
5753,CFD analysis chlorine gas dispersion in indoor storage: Temperatures with wind velocities effect studies,https://scholar.google.com/scholar?q=+intitle:'CFD analysis chlorine gas dispersion in indoor storage: Temperatures with wind velocities effect studies',"M Safakar, S Syafiie, R Yunus
2014 IEEE International Conference on Industrial Engineering and Engineering …, 2014",2014,2,"2014 IEEE International Conference on Industrial Engineering and Engineering …, 2014"
5753,"Ethnomedicine Of Medicinal Plants Used By Tribal Community In Kaliki Village, Merauke-Papua","https://scholar.google.com/scholar?q=+intitle:'Ethnomedicine Of Medicinal Plants Used By Tribal Community In Kaliki Village, Merauke-Papua'","LK Ibo, N Arifa
Al-Kauniyah: Jurnal Biologi 14 (1), 90-100",2021,0,"Al-Kauniyah: Jurnal Biologi 14 (1), 90-100"
5754,Peningkatan organizational citizenship behavior pada Aparatur Sipil Negara generasi milenial,https://scholar.google.com/scholar?q=+intitle:'Peningkatan organizational citizenship behavior pada Aparatur Sipil Negara generasi milenial',"D Pranitasari, IS Suriawinata, AMK Kusumaningtyas
Jurnal STEI Ekonomi 32 (2), 123-144, 2023",2023,1,"Jurnal STEI Ekonomi 32 (2), 123-144, 2023"
5754,"Pengaruh Nilai Tukar Rupiah, Harga Minyak Sawit Mentah, Dan Tingkat Inflasi Terhadap Harga Bahan Bakar Nabati Biodiesel Periode 2017-2019","https://scholar.google.com/scholar?q=+intitle:'Pengaruh Nilai Tukar Rupiah, Harga Minyak Sawit Mentah, Dan Tingkat Inflasi Terhadap Harga Bahan Bakar Nabati Biodiesel Periode 2017-2019'","N Saputra
STIE YKPN, 2021",2021,1,"STIE YKPN, 2021"
5754,Penyalahgunaan pengelolaan pertambangan terhadap kerusakan lingkungan hidup di Kecamatan Kluet Tengah,https://scholar.google.com/scholar?q=+intitle:'Penyalahgunaan pengelolaan pertambangan terhadap kerusakan lingkungan hidup di Kecamatan Kluet Tengah',"S Rahmatillah, T Husen
LEGITIMASI: Jurnal Hukum Pidana Dan Politik Hukum 7 (1), 149-171, 2018",2018,24,"LEGITIMASI: Jurnal Hukum Pidana Dan Politik Hukum 7 (1), 149-171, 2018"
5754,Bidadari Qur'ani: Kisah-kisah Hikmah Dalam Kitab Klasik,https://scholar.google.com/scholar?q=+intitle:'Bidadari Qur'ani: Kisah-kisah Hikmah Dalam Kitab Klasik',"SM Amin
Biti Djaya, 2019",2019,0,"Biti Djaya, 2019"
5754,Penerapan Metode Pembelajaran Luar Kelas (Outdoor Learning Method) Dalam Meningkatkan Motivasi Belajar Terhadap Pembelajaran IPS di Kelas IV SDN No. 145 Inpres Bayowa Kabupaten …,https://scholar.google.com/scholar?q=+intitle:'Penerapan Metode Pembelajaran Luar Kelas (Outdoor Learning Method) Dalam Meningkatkan Motivasi Belajar Terhadap Pembelajaran IPS di Kelas IV SDN No. 145 Inpres Bayowa Kabupaten …',"N Mutakhara, N Nursalam, FY Muchtar
Journal Innovation In Education 1 (3), 76-87, 2023",2023,0,"Journal Innovation In Education 1 (3), 76-87, 2023"
5754,Perjanjian Jual Beli Antara Nasabah dengan Bank menurut Sistem Syariah dan Sistem Konvensional (Suatu Studi Perbandingan dari Perspektif Hukum Kontrak),https://scholar.google.com/scholar?q=+intitle:'Perjanjian Jual Beli Antara Nasabah dengan Bank menurut Sistem Syariah dan Sistem Konvensional (Suatu Studi Perbandingan dari Perspektif Hukum Kontrak)',"L Riana, M Adwani
Jurnal Ilmu Hukum 3 (4), 2015",2015,1,"Jurnal Ilmu Hukum 3 (4), 2015"
5754,Studi Komposisi Fitoplankton Sebagai Pakan Alami Ikan Sepat Rawa (Trichogaster Trichopterus Pall) Stadium Muda Di Lebak Lebung Teloko Sumatera Selatan,https://scholar.google.com/scholar?q=+intitle:'Studi Komposisi Fitoplankton Sebagai Pakan Alami Ikan Sepat Rawa (Trichogaster Trichopterus Pall) Stadium Muda Di Lebak Lebung Teloko Sumatera Selatan',"E Patriono, D Anggraini, E Nofyan
Pusat Riset Perikanan Tangkap, Badan Riset Kelautan dan Perikanan, DKP",2005,1,"Pusat Riset Perikanan Tangkap, Badan Riset Kelautan dan Perikanan, DKP"
5754,Teacher’s Curriculum Value Orientations dan Implikasinya pada Pengembangan Kurikulum dan Pembelajaran Pendidikan Jasmani,https://scholar.google.com/scholar?q=+intitle:'Teacher’s Curriculum Value Orientations dan Implikasinya pada Pengembangan Kurikulum dan Pembelajaran Pendidikan Jasmani',"A Suherman
Universitas Pendidikan Indonesia, 2006",2006,6,"Universitas Pendidikan Indonesia, 2006"
5754,GAMBARAN KADAR SERUM GLUTAMIC OXALOACETIC TRANSAMINASE (SGOT) PADA PASIEN JANTUNG KORONER,https://scholar.google.com/scholar?q=+intitle:'GAMBARAN KADAR SERUM GLUTAMIC OXALOACETIC TRANSAMINASE (SGOT) PADA PASIEN JANTUNG KORONER',"S Susanti, A Fusvita, A Umar
Jurnal Analis Kesehatan Kendari 3 (2), 93-98, 2021",2021,1,"Jurnal Analis Kesehatan Kendari 3 (2), 93-98, 2021"
5754,Preferensi Pengelola Badan Usaha Milik Desa (Bumdes) Terhadap Penerapan Produk Keuangan Syariah (Studi Pada Bumdes Di Kecamatan Tambang),https://scholar.google.com/scholar?q=+intitle:'Preferensi Pengelola Badan Usaha Milik Desa (Bumdes) Terhadap Penerapan Produk Keuangan Syariah (Studi Pada Bumdes Di Kecamatan Tambang)',"H Hertina, H Lubis, M Khairunisa, N Nurnasrina
Jurnal Ilmiah Ekonomi Dan Bisnis 19 (1), 20-29, 2022",2022,1,"Jurnal Ilmiah Ekonomi Dan Bisnis 19 (1), 20-29, 2022"
5755,Hubungan Kepatuhan Diet Hipertensi Dengan Nilai Tekanan Darah Pada Lansia Di Desa Ngadirejo Kecamatan Kartasura Kabupaten Sukoharjo,https://scholar.google.com/scholar?q=+intitle:'Hubungan Kepatuhan Diet Hipertensi Dengan Nilai Tekanan Darah Pada Lansia Di Desa Ngadirejo Kecamatan Kartasura Kabupaten Sukoharjo',"EP Astuti, S Abi Muhlisin
Universitas Muhammadiyah Surakarta, 2023",2023,1,"Universitas Muhammadiyah Surakarta, 2023"
5755,"Mapping of water catchment area using GIS in Majalengka Regency, West Java","https://scholar.google.com/scholar?q=+intitle:'Mapping of water catchment area using GIS in Majalengka Regency, West Java'","LN Aini, SM Ulfah, BH Isnawan
IOP Conference Series: Earth and Environmental Science 250 (1), 012106, 2019",2019,1,"IOP Conference Series: Earth and Environmental Science 250 (1), 012106, 2019"
5755,Transdermal CO2 Increases Perfusion Index in Patients with Placenta Accreta Following Temporary Abdominal Aortic Cross-Clamping,https://scholar.google.com/scholar?q=+intitle:'Transdermal CO2 Increases Perfusion Index in Patients with Placenta Accreta Following Temporary Abdominal Aortic Cross-Clamping',"G Damanik, RAA ItoPuruhito, P Lestari, H Soebroto, O Revianto
Annals of the Romanian Society for Cell Biology 25 (6), 19918-19923, 2021",2021,2,"Annals of the Romanian Society for Cell Biology 25 (6), 19918-19923, 2021"
5755,ANALISIS SENS POLISEMIS THE MERRIAM WEBSTER ONLINE DICTIONARY DAN KAMUS BESAR BAHASA INDONESIA DALAM JARINGAN: STUDI METALEKSIKOGRAFI,https://scholar.google.com/scholar?q=+intitle:'ANALISIS SENS POLISEMIS THE MERRIAM WEBSTER ONLINE DICTIONARY DAN KAMUS BESAR BAHASA INDONESIA DALAM JARINGAN: STUDI METALEKSIKOGRAFI',KD Prihantono,0000,0,
5755,"PAKAIAN MELAYU: SEJARAH, ETIKA, TATA CARA DAN REKA BENTUK","https://scholar.google.com/scholar?q=+intitle:'PAKAIAN MELAYU: SEJARAH, ETIKA, TATA CARA DAN REKA BENTUK'",S SHOMARY,2015,2,
5755,Business Strategy Formulation for Market Entry: A Case Study of AMBA Handwritten Lampung Batik Clothes,https://scholar.google.com/scholar?q=+intitle:'Business Strategy Formulation for Market Entry: A Case Study of AMBA Handwritten Lampung Batik Clothes',"CL Sari, IA Zaim
International Research Journal of Economics and Management Studies IRJEMS 2 (4), 0",0000,0,"International Research Journal of Economics and Management Studies IRJEMS 2 (4), 0"
5755,Analisis Dan Pemodelan Spasial Perubahan Tutupan Lahan Di Hutan Produksi Terbatas Kecamatan Kulawi Kabupaten Sigi,https://scholar.google.com/scholar?q=+intitle:'Analisis Dan Pemodelan Spasial Perubahan Tutupan Lahan Di Hutan Produksi Terbatas Kecamatan Kulawi Kabupaten Sigi',"RF Baharuddin
Jurnal Tanah dan Sumberdaya Lahan Vol 10 (2), 273-284, 2023",2023,10,"Jurnal Tanah dan Sumberdaya Lahan Vol 10 (2), 273-284, 2023"
5755,USE OF BEDS IN THE EVENT OF A SCABIES INFECTION IN BOARDING SCHOOLS,https://scholar.google.com/scholar?q=+intitle:'USE OF BEDS IN THE EVENT OF A SCABIES INFECTION IN BOARDING SCHOOLS',"Tjatur Sembodo1, Hesti Wahyuningsih Karyadini2, Yusti Nur Aisyah Sanna3
Jurnal Berkala Epidemiologi 9 (Universitas Airlangga), 148 - 156, 2021",2021,1,"Jurnal Berkala Epidemiologi 9 (Universitas Airlangga), 148 - 156, 2021"
5755,Global Transformation of Disaster Sciences into Risk Reduction (DRR) education system in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Global Transformation of Disaster Sciences into Risk Reduction (DRR) education system in Indonesia',"MYA Kadir, N Nurdin
JAMBA-Journal of Disaster Risk Studies, 1-15, 2022",2022,0,"JAMBA-Journal of Disaster Risk Studies, 1-15, 2022"
5755,Pembelajaran Etude Fifty Little Flute Studies OP25 Pada Mahasiswa Instrumen Flute Prodi Pendidikan Musik FBS UNP,https://scholar.google.com/scholar?q=+intitle:'Pembelajaran Etude Fifty Little Flute Studies OP25 Pada Mahasiswa Instrumen Flute Prodi Pendidikan Musik FBS UNP',"RA Hidayamastifa, J Lumbantoruan
Jurnal Sendratasik 9 (3), 22-29, 2020",2020,0,"Jurnal Sendratasik 9 (3), 22-29, 2020"
5756,"[Compost production from garbage, 1: main factors affecting decomposition rate [Indonesia]].[Indonesian]","https://scholar.google.com/scholar?q=+intitle:'[Compost production from garbage, 1: main factors affecting decomposition rate [Indonesia]].[Indonesian]'","S Brotonegoro, E Sukara",1978,0,
5756,Hubungan Terapi rtPA Dengan Perbaikan Outcome Motorik Pasien Stroke Iskemik Pada Masa Pandemi COVID-19 di Rumah Sakit Al-Islam Bandung,https://scholar.google.com/scholar?q=+intitle:'Hubungan Terapi rtPA Dengan Perbaikan Outcome Motorik Pasien Stroke Iskemik Pada Masa Pandemi COVID-19 di Rumah Sakit Al-Islam Bandung',"A Giardin, A Tursina, W Purbaningsih
Bandung Conference Series: Medical Science 3 (1), 182-188, 2023",2023,0,"Bandung Conference Series: Medical Science 3 (1), 182-188, 2023"
5756,Naive Bayes Classifier Method Analysis and Support Vector Machine (SVM) Student Graduation Prediction,https://scholar.google.com/scholar?q=+intitle:'Naive Bayes Classifier Method Analysis and Support Vector Machine (SVM) Student Graduation Prediction',"S Mukodimah, M Muslihudin, DR Mustofa, D Susianto
NeuroQuantology 20 (12), 3522-3533, 2022",2022,6,"NeuroQuantology 20 (12), 3522-3533, 2022"
5756,Kedudukan Janda Dalam Hukum Adat,https://scholar.google.com/scholar?q=+intitle:'Kedudukan Janda Dalam Hukum Adat',SH Maria,2003,0,
5756,Pengembangan Skill Public Speaking Bagi Warga Kampung Ekowisata Keranggan,https://scholar.google.com/scholar?q=+intitle:'Pengembangan Skill Public Speaking Bagi Warga Kampung Ekowisata Keranggan',"A Sudarsono, Y Nuryani, N Oktavianti, N Nariah, HL Nuraldy
Dedikasi PKM 3 (1), 7-12, 2021",2021,3,"Dedikasi PKM 3 (1), 7-12, 2021"
5756,Analisis Situasi Ekonomi dan Upaya Pemberdayaan Pembantu Rumah Tangga,https://scholar.google.com/scholar?q=+intitle:'Analisis Situasi Ekonomi dan Upaya Pemberdayaan Pembantu Rumah Tangga',"SH Hanum, N Darubekti
Penelitian 6 (16), 6-12",0000,0,"Penelitian 6 (16), 6-12"
5756,Topsis Method for Selection of New Student Admissions at the Faculty of Communication and Information Technology at the National University of Jakarta: Topsis Method for …,https://scholar.google.com/scholar?q=+intitle:'Topsis Method for Selection of New Student Admissions at the Faculty of Communication and Information Technology at the National University of Jakarta: Topsis Method for …',"YT Haryanto, A Triayudi, ID Sholihati
Jurnal Mantik 3 (4), 328-336, 2020",2020,0,"Jurnal Mantik 3 (4), 328-336, 2020"
5756,ニュース & イベント,https://scholar.google.com/scholar?q=+intitle:'ニュース & イベント',"原産国， 即日配送， 即日配送不可
SIERRA 86, 29-89182091",0000,0,"SIERRA 86, 29-89182091"
5756,The study of shark and ray abundance in Nusa Penida Aquatic Conservation Area,https://scholar.google.com/scholar?q=+intitle:'The study of shark and ray abundance in Nusa Penida Aquatic Conservation Area',"A Prasetyo, CA Simpfendorfer, S Sherman, S Moore
INA-Rxiv, 2018",2018,2,"INA-Rxiv, 2018"
5756,"SKKD NO. 205/UN25. 5.1/TU. 3/2016."" PENGEMBANGAN WILAYAH SENTRA PRODUKSI HORTIKULTURA ORGANIK DI DAERAH BROMO, IJEN DAN BATU, JAW...","https://scholar.google.com/scholar?q=+intitle:'SKKD NO. 205/UN25. 5.1/TU. 3/2016."" PENGEMBANGAN WILAYAH SENTRA PRODUKSI HORTIKULTURA ORGANIK DI DAERAH BROMO, IJEN DAN BATU, JAW...'",D Sulistyanto,2016,0,
5757,Penerapan Pendekatan Saintifik Dalam Meningkatkan Kecerdasan Interpersonal Melalui Ice Breaking di Paud Al-Burhan Desa Pakamban Laok,https://scholar.google.com/scholar?q=+intitle:'Penerapan Pendekatan Saintifik Dalam Meningkatkan Kecerdasan Interpersonal Melalui Ice Breaking di Paud Al-Burhan Desa Pakamban Laok',"H Laila
JURNAL SYNTAX IMPERATIF: Jurnal Ilmu Sosial dan Pendidikan 3 (4), 243-252, 2022",2022,0,"JURNAL SYNTAX IMPERATIF: Jurnal Ilmu Sosial dan Pendidikan 3 (4), 243-252, 2022"
5757,"Pelatihan Penggunaan Ms. Power Point Bagi Staf di Yayasan Pendidikan Dan Kesejahteraan Islam Al-Muhajirin, Bogor","https://scholar.google.com/scholar?q=+intitle:'Pelatihan Penggunaan Ms. Power Point Bagi Staf di Yayasan Pendidikan Dan Kesejahteraan Islam Al-Muhajirin, Bogor'","S Helling
Jurnal Abdimas 4 (2), 2021",2021,6,"Jurnal Abdimas 4 (2), 2021"
